movie_title,similar_movie_title,similarity_score,rank
World War Z,Night of the Living Dead,0.4868747591972351,7
World War Z,The Walking Deceased,0.48680955171585083,8
World War Z,The Invasion,0.4828135371208191,9
World War Z,28 Days Later,0.4799361526966095,10
X-Men: Days of Future Past,X-Men: Apocalypse,0.6392695903778076,1
X-Men: Days of Future Past,The Wolverine,0.5286964774131775,2
X-Men: Days of Future Past,X-Men Origins: Wolverine,0.5055932998657227,3
X-Men: Days of Future Past,X-Men,0.50052410364151,4
X-Men: Days of Future Past,X-Men: The Last Stand,0.4996413588523865,5
X-Men: Days of Future Past,Ice Age: Dawn of the Dinosaurs,0.4848122000694275,6
X-Men: Days of Future Past,X2,0.48080864548683167,7
X-Men: Days of Future Past,X-Men: First Class,0.47536516189575195,8
X-Men: Days of Future Past,Three Kingdoms: Resurrection of the Dragon,0.44549715518951416,9
X-Men: Days of Future Past,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,0.4405721127986908,10
Star Trek Into Darkness,Star Trek: The Motion Picture,0.6166125535964966,1
Star Trek Into Darkness,Star Trek V: The Final Frontier,0.5912132263183594,2
Star Trek Into Darkness,Star Trek VI: The Undiscovered Country,0.5889030694961548,3
Star Trek Into Darkness,Star Trek IV: The Voyage Home,0.5754536986351013,4
Star Trek Into Darkness,Star Trek II: The Wrath of Khan,0.57542484998703,5
Star Trek Into Darkness,Star Trek III: The Search for Spock,0.5695140957832336,6
Star Trek Into Darkness,Star Trek Beyond,0.5649625658988953,7
Star Trek Into Darkness,Star Trek,0.5129566788673401,8
Star Trek Into Darkness,Serenity,0.47619569301605225,9
Star Trek Into Darkness,She's Out of My League,0.4641941785812378,10
Jack the Giant Slayer,The Prince of Egypt,0.528834879398346,1
Jack the Giant Slayer,Delgo,0.528719425201416,2
Jack the Giant Slayer,Hercules,0.523918867111206,3
Jack the Giant Slayer,The Legend of Hercules,0.5227819085121155,4
Jack the Giant Slayer,Quest for Fire,0.5117520093917847,5
Jack the Giant Slayer,Ong Bak 2,0.4981667995452881,6
Jack the Giant Slayer,The Dictator,0.48682668805122375,7
Jack the Giant Slayer,Eragon,0.4727857708930969,8
Jack the Giant Slayer,Mad Max: Fury Road,0.4717300534248352,9
Jack the Giant Slayer,Percy Jackson: Sea of Monsters,0.4673904478549957,10
The Great Gatsby,Nicholas Nickleby,0.48634812235832214,1
The Great Gatsby,The Shining,0.43698447942733765,2
The Great Gatsby,Salton Sea,0.4205998182296753,3
The Great Gatsby,Clerks II,0.41427019238471985,4
The Great Gatsby,Six Days Seven Nights,0.41313135623931885,5
The Great Gatsby,Joy,0.41115695238113403,6
The Great Gatsby,Mr. Popper's Penguins,0.41051244735717773,7
The Great Gatsby,Pan,0.41035187244415283,8
The Great Gatsby,Winter Passing,0.4033031165599823,9
The Great Gatsby,Men of War,0.3989054560661316,10
Prince of Persia: The Sands of Time,Mirror Mirror,0.5479351282119751,1
Prince of Persia: The Sands of Time,The Promise,0.5214189291000366,2
Prince of Persia: The Sands of Time,Delgo,0.4949815571308136,3
Prince of Persia: The Sands of Time,The Illusionist,0.4944114089012146,4
Prince of Persia: The Sands of Time,Red Sonja,0.493674099445343,5
Prince of Persia: The Sands of Time,Snow White and the Huntsman,0.46965527534484863,6
Prince of Persia: The Sands of Time,House of Flying Daggers,0.46452903747558594,7
Prince of Persia: The Sands of Time,Aladdin,0.4642775058746338,8
Prince of Persia: The Sands of Time,Dragonslayer,0.46209990978240967,9
Prince of Persia: The Sands of Time,"Crouching Tiger, Hidden Dragon",0.46085476875305176,10
Pacific Rim,47 Ronin,0.46910542249679565,1
Pacific Rim,Mortal Kombat: Annihilation,0.43767380714416504,2
Pacific Rim,Creature,0.43280553817749023,3
Pacific Rim,Shin Godzilla,0.4099505543708801,4
Pacific Rim,1941,0.37669384479522705,5
Pacific Rim,Navy Seals vs. Zombies,0.37440425157546997,6
Pacific Rim,X-Men: Days of Future Past,0.37134698033332825,7
Pacific Rim,Letters from Iwo Jima,0.3685474097728729,8
Pacific Rim,The Thin Red Line,0.36818891763687134,9
Pacific Rim,The Last Samurai,0.366211473941803,10
Transformers: Dark of the Moon,Transformers: Revenge of the Fallen,0.6936373710632324,1
Transformers: Dark of the Moon,Transformers,0.6311734318733215,2
Transformers: Dark of the Moon,Transformers: Age of Extinction,0.592077374458313,3
Transformers: Dark of the Moon,You Only Live Twice,0.46446317434310913,4
Transformers: Dark of the Moon,Superman III,0.44799166917800903,5
Transformers: Dark of the Moon,TRON: Legacy,0.440002977848053,6
Transformers: Dark of the Moon,Megamind,0.4382883906364441,7
Transformers: Dark of the Moon,Zathura: A Space Adventure,0.434930682182312,8
Transformers: Dark of the Moon,Act of Valor,0.42662855982780457,9
Transformers: Dark of the Moon,The Man from U.N.C.L.E.,0.4154326319694519,10
Indiana Jones and the Kingdom of the Crystal Skull,The Company,0.45892155170440674,1
Indiana Jones and the Kingdom of the Crystal Skull,The Peacemaker,0.44518935680389404,2
Indiana Jones and the Kingdom of the Crystal Skull,Ronin,0.44095343351364136,3
Indiana Jones and the Kingdom of the Crystal Skull,Cure,0.43958771228790283,4
Indiana Jones and the Kingdom of the Crystal Skull,The Golden Child,0.4384791851043701,5
Indiana Jones and the Kingdom of the Crystal Skull,Topaz,0.4215703010559082,6
Indiana Jones and the Kingdom of the Crystal Skull,Lara Croft: Tomb Raider,0.42139625549316406,7
Indiana Jones and the Kingdom of the Crystal Skull,The Man from U.N.C.L.E.,0.4155051112174988,8
Indiana Jones and the Kingdom of the Crystal Skull,The Monuments Men,0.41474562883377075,9
Indiana Jones and the Kingdom of the Crystal Skull,American Ninja 2: The Confrontation,0.41316813230514526,10
The Good Dinosaur,The Land Before Time,0.6161758899688721,1
The Good Dinosaur,Lake Placid,0.47250431776046753,2
The Good Dinosaur,Dinosaur,0.4704349637031555,3
The Good Dinosaur,Jurassic Park,0.4695303440093994,4
The Good Dinosaur,Ice Age: Dawn of the Dinosaurs,0.46449601650238037,5
The Good Dinosaur,Sea Rex 3D: Journey to a Prehistoric World,0.4151819348335266,6
The Good Dinosaur,Ice Age,0.41108694672584534,7
The Good Dinosaur,Quest for Fire,0.4050452709197998,8
The Good Dinosaur,Jurassic World,0.39947688579559326,9
The Good Dinosaur,The Lost World: Jurassic Park,0.38684752583503723,10
Brave,Quest for Camelot,0.4081686735153198,1
Brave,The Crying Game,0.4036973714828491,2
Brave,Braveheart,0.4012402892112732,3
Brave,The Tale of Despereaux,0.3981146216392517,4
Brave,Tangled,0.39766925573349,5
Brave,Slow West,0.3966112732887268,6
Brave,Stuart Little,0.39484691619873047,7
Brave,Snow White and the Seven Dwarfs,0.38915878534317017,8
Brave,Mulan,0.38863974809646606,9
Brave,Monty Python and the Holy Grail,0.38836270570755005,10
Star Trek Beyond,Star Trek: The Motion Picture,0.6152365207672119,1
Star Trek Beyond,Star Trek IV: The Voyage Home,0.5962082147598267,2
Star Trek Beyond,Star Trek Into Darkness,0.5649625658988953,3
Star Trek Beyond,The Black Hole,0.5550961494445801,4
Star Trek Beyond,Event Horizon,0.5065070390701294,5
Star Trek Beyond,Prometheus,0.4987768828868866,6
Star Trek Beyond,Supernova,0.4971162676811218,7
Star Trek Beyond,Serenity,0.47724997997283936,8
Star Trek Beyond,Star Trek: First Contact,0.4589724540710449,9
Star Trek Beyond,The Abyss,0.4544585943222046,10
WALL·E,The Hitchhiker's Guide to the Galaxy,0.42516055703163147,1
WALL·E,Bill & Ted's Bogus Journey,0.4128970503807068,2
WALL·E,Transformers: Age of Extinction,0.4042307734489441,3
WALL·E,Bicentennial Man,0.3985036611557007,4
WALL·E,The Black Hole,0.39763927459716797,5
WALL·E,A.I. Artificial Intelligence,0.3924011290073395,6
WALL·E,Star Trek Beyond,0.39045652747154236,7
WALL·E,E.T. the Extra-Terrestrial,0.38454586267471313,8
WALL·E,Star Trek Into Darkness,0.3827122449874878,9
WALL·E,Deep Impact,0.3792971968650818,10
Rush Hour 3,The Replacement Killers,0.5727407932281494,1
Rush Hour 3,Rush Hour 2,0.5631271004676819,2
Rush Hour 3,Bad Company,0.5107764601707458,3
Rush Hour 3,Safe House,0.5074553489685059,4
Rush Hour 3,Mission: Impossible,0.48893457651138306,5
Rush Hour 3,Chain of Command,0.48689883947372437,6
Rush Hour 3,Tae Guk Gi: The Brotherhood of War,0.47598451375961304,7
Rush Hour 3,Sympathy for Lady Vengeance,0.4742010831832886,8
Rush Hour 3,Body of Lies,0.4674946069717407,9
Rush Hour 3,Kiss of the Dragon,0.4559418559074402,10
2012,The Core,0.6084553003311157,1
2012,The Day After Tomorrow,0.4995606243610382,2
2012,Deep Impact,0.4666440486907959,3
2012,Antarctic Edge: 70° South,0.4393758773803711,4
2012,The Hitchhiker's Guide to the Galaxy,0.4350000023841858,5
2012,The Day the Earth Stood Still,0.43429630994796753,6
2012,Jason X,0.4241917133331299,7
2012,Volcano,0.4111003875732422,8
2012,Doctor Dolittle,0.40954381227493286,9
2012,An Inconvenient Truth,0.40422025322914124,10
A Christmas Carol,The Muppet Christmas Carol,0.7824211120605469,1
A Christmas Carol,Elf,0.5636633038520813,2
A Christmas Carol,The Santa Clause,0.5433827042579651,3
A Christmas Carol,Scrooged,0.5393769145011902,4
A Christmas Carol,Love Actually,0.5297811031341553,5
A Christmas Carol,Bad Santa,0.5171133875846863,6
A Christmas Carol,Arthur Christmas,0.4920233488082886,7
A Christmas Carol,Jingle All the Way,0.48407691717147827,8
A Christmas Carol,A Charlie Brown Christmas,0.4752854108810425,9
A Christmas Carol,Chocolate: Deep Dark Secrets,0.473577618598938,10
Jupiter Ascending,Children of Men,0.4739736318588257,1
Jupiter Ascending,Code 46,0.471666157245636,2
Jupiter Ascending,In Time,0.45228052139282227,3
Jupiter Ascending,The Promise,0.44486844539642334,4
Jupiter Ascending,Circumstance,0.4416060447692871,5
Jupiter Ascending,The Grandmaster,0.44000986218452454,6
Jupiter Ascending,Delgo,0.4276328384876251,7
Jupiter Ascending,Queen of the Mountains,0.4265386164188385,8
Jupiter Ascending,The Prince of Egypt,0.425534725189209,9
Jupiter Ascending,August: Osage County,0.42009931802749634,10
The Legend of Tarzan,The Jungle Book 2,0.4971458911895752,1
The Legend of Tarzan,The Jungle Book,0.4219001531600952,2
The Legend of Tarzan,Jungle Shuffle,0.401517778635025,3
The Legend of Tarzan,Winnie the Pooh,0.3995545208454132,4
The Legend of Tarzan,Paddington,0.39056840538978577,5
The Legend of Tarzan,George of the Jungle,0.3759782314300537,6
The Legend of Tarzan,Rio 2,0.36530041694641113,7
The Legend of Tarzan,Three Kingdoms: Resurrection of the Dragon,0.35317176580429077,8
The Legend of Tarzan,The Nut Job,0.34764668345451355,9
The Legend of Tarzan,The Trouble with Harry,0.34671539068222046,10
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",The Chronicles of Narnia: Prince Caspian,0.7356572151184082,1
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Epic Movie,0.6246799230575562,2
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",The Chronicles of Narnia: The Voyage of the Dawn Treader,0.5739097595214844,3
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",The Spiderwick Chronicles,0.5397191047668457,4
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",The Huntsman: Winter's War,0.5372504591941833,5
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",The Wizard of Oz,0.531997799873352,6
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Dragonslayer,0.5308905839920044,7
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Mirrormask,0.4872395396232605,8
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Ella Enchanted,0.4848092496395111,9
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Into the Woods,0.48300638794898987,10
X-Men: Apocalypse,X-Men: Days of Future Past,0.6392695903778076,1
X-Men: Apocalypse,X2,0.600172758102417,2
X-Men: Apocalypse,X-Men: The Last Stand,0.5859682559967041,3
X-Men: Apocalypse,X-Men Origins: Wolverine,0.5630989670753479,4
X-Men: Apocalypse,X-Men,0.5527840852737427,5
X-Men: Apocalypse,X-Men: First Class,0.5164738297462463,6
X-Men: Apocalypse,The Wolverine,0.5044281482696533,7
X-Men: Apocalypse,Mutant World,0.4903903007507324,8
X-Men: Apocalypse,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,0.46882033348083496,9
X-Men: Apocalypse,"Batman: The Dark Knight Returns, Part 2",0.4546881318092346,10
The Dark Knight,The Dark Knight Rises,0.721232533454895,1
The Dark Knight,Batman,0.7091549634933472,2
The Dark Knight,Batman Begins,0.6237777471542358,3
The Dark Knight,Batman v Superman: Dawn of Justice,0.594144344329834,4
The Dark Knight,Batman Forever,0.5790426135063171,5
The Dark Knight,Batman Returns,0.5754535794258118,6
The Dark Knight,Batman & Robin,0.5676664113998413,7
The Dark Knight,"Batman: The Dark Knight Returns, Part 2",0.5568941235542297,8
The Dark Knight,Brick Mansions,0.5304948687553406,9
The Dark Knight,Defendor,0.483735591173172,10
Up,The Dead Zone,0.45496830344200134,1
Up,Star Trek II: The Wrath of Khan,0.45153239369392395,2
Up,Stranger Than Fiction,0.44860562682151794,3
Up,Big,0.4373585879802704,4
Up,Danny Collins,0.4278036057949066,5
Up,Time Changer,0.4272603392601013,6
Up,The Butterfly Effect,0.4243905544281006,7
Up,The Kid,0.41935670375823975,8
Up,The Polar Express,0.418054461479187,9
Up,Mr. 3000,0.4158669710159302,10
Monsters vs Aliens,How She Move,0.47392404079437256,1
Monsters vs Aliens,To Die For,0.46513307094573975,2
Monsters vs Aliens,Friday the 13th Part VII: The New Blood,0.43839243054389954,3
Monsters vs Aliens,Lockout,0.42031174898147583,4
Monsters vs Aliens,Martha Marcy May Marlene,0.4192700982093811,5
Monsters vs Aliens,Eye for an Eye,0.4183919429779053,6
Monsters vs Aliens,The Roommate,0.4165862798690796,7
Monsters vs Aliens,Kill Bill: Vol. 1,0.41631603240966797,8
Monsters vs Aliens,The Business of Strangers,0.41102296113967896,9
Monsters vs Aliens,Peeples,0.41075441241264343,10
Iron Man,Iron Man 3,0.5732831954956055,1
Iron Man,Iron Man 2,0.5598461627960205,2
Iron Man,Avengers: Age of Ultron,0.4924003481864929,3
Iron Man,Steel,0.45902183651924133,4
Iron Man,Super,0.4380112886428833,5
Iron Man,Lords of London,0.4330848455429077,6
Iron Man,Ant-Man,0.4269784092903137,7
Iron Man,Conan the Barbarian,0.42226290702819824,8
Iron Man,The Devil's Tomb,0.41921424865722656,9
Iron Man,Machete Kills,0.41115492582321167,10
Hugo,Extremely Loud & Incredibly Close,0.47435659170150757,1
Hugo,Mr. Peabody & Sherman,0.44380927085876465,2
Hugo,August Rush,0.43033361434936523,3
Hugo,Les Misérables,0.42947155237197876,4
Hugo,Hot Tub Time Machine,0.4273284077644348,5
Hugo,The Boy in the Striped Pyjamas,0.4227244555950165,6
Hugo,Clockstoppers,0.41018906235694885,7
Hugo,Subway,0.399380624294281,8
Hugo,Oliver!,0.39870548248291016,9
Hugo,Knowing,0.3972741365432739,10
Wild Wild West,The Assassination of Jesse James by the Coward Robert Ford,0.3916783332824707,1
Wild Wild West,12 Years a Slave,0.38652151823043823,2
Wild Wild West,Blackthorn,0.3739239573478699,3
Wild Wild West,Glory,0.3731209635734558,4
Wild Wild West,Cold Mountain,0.36894023418426514,5
Wild Wild West,Ravenous,0.3646066188812256,6
Wild Wild West,"The Good, the Bad and the Ugly",0.36367112398147583,7
Wild Wild West,Gone with the Wind,0.3605538606643677,8
Wild Wild West,Machete Kills,0.3564794659614563,9
Wild Wild West,The Four Feathers,0.35546568036079407,10
The Mummy: Tomb of the Dragon Emperor,1911,0.4582141637802124,1
The Mummy: Tomb of the Dragon Emperor,Red Cliff,0.4128103256225586,2
The Mummy: Tomb of the Dragon Emperor,Mongol: The Rise of Genghis Khan,0.40242236852645874,3
The Mummy: Tomb of the Dragon Emperor,Hero,0.39970874786376953,4
The Mummy: Tomb of the Dragon Emperor,The Monkey King 2,0.39846616983413696,5
The Mummy: Tomb of the Dragon Emperor,Reign of Assassins,0.39365214109420776,6
The Mummy: Tomb of the Dragon Emperor,The Last Emperor,0.3933700919151306,7
The Mummy: Tomb of the Dragon Emperor,Curse of the Golden Flower,0.3896583318710327,8
The Mummy: Tomb of the Dragon Emperor,Bulletproof Monk,0.3850935995578766,9
The Mummy: Tomb of the Dragon Emperor,The Grandmaster,0.38405129313468933,10
Suicide Squad,Sabotage,0.4916495680809021,1
Suicide Squad,The Specials,0.4830303192138672,2
Suicide Squad,The Act of Killing,0.48042553663253784,3
Suicide Squad,RED,0.4791545867919922,4
Suicide Squad,Despicable Me 2,0.4780939221382141,5
Suicide Squad,Men in Black,0.47722959518432617,6
Suicide Squad,R.I.P.D.,0.4738315939903259,7
Suicide Squad,The Toxic Avenger Part II,0.47042524814605713,8
Suicide Squad,Watchmen,0.46638619899749756,9
Suicide Squad,Undercover Brother,0.463226318359375,10
Evan Almighty,Raiders of the Lost Ark,0.44326138496398926,1
Evan Almighty,Percy Jackson & the Olympians: The Lightning Thief,0.41289883852005005,2
Evan Almighty,Noah,0.40189558267593384,3
Evan Almighty,Legion,0.40055862069129944,4
Evan Almighty,Exodus: Gods and Kings,0.379005491733551,5
Evan Almighty,Walter,0.37823182344436646,6
Evan Almighty,Shin Godzilla,0.3737064003944397,7
Evan Almighty,Final Fantasy: The Spirits Within,0.36662209033966064,8
Evan Almighty,Hard to Be a God,0.3558309078216553,9
Evan Almighty,Do You Believe?,0.3473162055015564,10
Edge of Tomorrow,Alien³,0.4460405111312866,1
Edge of Tomorrow,xXx,0.4336914122104645,2
Edge of Tomorrow,Good Kill,0.4291721284389496,3
Edge of Tomorrow,Hart's War,0.42175960540771484,4
Edge of Tomorrow,The Spirit,0.41663897037506104,5
Edge of Tomorrow,Red Sky,0.41493988037109375,6
Edge of Tomorrow,Flight of the Intruder,0.4105735421180725,7
Edge of Tomorrow,Training Day,0.4075900912284851,8
Edge of Tomorrow,Bullet to the Head,0.4071771502494812,9
Edge of Tomorrow,Catch Me If You Can,0.40636736154556274,10
Waterworld,The Sea Inside,0.5169394016265869,1
Waterworld,Dogtooth,0.5103369355201721,2
